"","ID","Name","Date","Assets","Equity","Debt","Earnings","Industry"
"1",10001,"Dictum Ltd",1986-06-30,17.2487833585465,6.87860593877657,10.3701774197699,0.142287829194146,"49"
"2",10001,"Dictum Ltd",1987-06-30,23.7193001200221,12.0117739348078,11.7075261852143,0.454002883116944,"49"
"3",10001,"Dictum Ltd",1988-06-30,8.97608421144116,3.78322746359594,5.19285674784522,0.32531862801361,"49"
"4",10001,"Dictum Ltd",1989-06-30,15.8169518287242,0.682520125015173,15.134431703709,1.15346404761711,"49"
"5",10001,"Dictum Ltd",1990-06-30,10.0805594453991,3.84947616516379,6.23108328023533,1.26521857189203,"49"
"6",10001,"Dictum Ltd",1991-06-30,9.19472372004129,1.49479873588857,7.69992498415272,1.08318295292364,"49"
"7",10001,"Dictum Ltd",1992-06-30,33.2998277106484,11.0246518626572,22.2751758479912,0.889331309989841,"49"
"8",10001,"Dictum Ltd",1993-06-30,22.5887028991414,4.85701328562868,17.7316896135127,1.38011151260189,"49"
"9",10001,"Dictum Ltd",1994-06-30,28.9187799079596,7.4256284394947,21.4931514684649,1.45754225067113,"49"
"10",10001,"Dictum Ltd",1995-06-30,29.6450101445654,9.67181395780513,19.9731961867603,1.47428398737456,"49"
"11",10001,"Dictum Ltd",1996-06-30,39.6398184524657,10.5089932998476,29.1308251526182,1.04954517530616,"49"
"12",10001,"Dictum Ltd",1997-06-30,36.1953957572425,13.1353168413229,23.0600789159196,1.12676713888006,"49"
"13",10001,"Dictum Ltd",1998-06-30,43.2799920679318,10.1028065504272,33.1771855175046,1.62843316657248,"49"
"14",10001,"Dictum Ltd",1999-06-30,32.3577997106173,8.9110662287363,23.446733481881,1.26563338200395,"49"
"15",10001,"Dictum Ltd",2000-06-30,47.3958237625424,11.5338517069965,35.8619720555459,0.92045305817672,"49"
"16",10001,"Dictum Ltd",2001-06-30,64.3850809870622,19.5007427801817,44.8843382068805,2.71426112120758,"49"
"17",10001,"Dictum Ltd",2002-06-30,52.1320712530875,17.2203108489154,34.9117604041721,1.4555661122173,"49"
"18",10001,"Dictum Ltd",2003-06-30,57.6550073785865,13.2345307938846,44.4204765847018,-0.202554163592027,"49"
"19",10001,"Dictum Ltd",2004-06-30,70.6085436678632,16.709774524607,53.8987691432562,-0.511341079431317,"49"
"20",10001,"Dictum Ltd",2005-06-30,56.8681798058972,15.0624029366542,41.8057768692431,1.16153781472015,"49"
"21",10001,"Dictum Ltd",2006-06-30,58.0027692479369,21.8187099865128,36.1840592614241,2.16811529787457,"49"
"22",10001,"Dictum Ltd",2007-06-30,43.8033068032115,16.4131251810449,27.3901816221666,6.2210548778673,"49"
"23",10001,"Dictum Ltd",2008-12-31,69.9656917735651,26.3480596849091,43.617632088656,3.01689092887541,"49"
"24",10001,"Dictum Ltd",2009-12-31,77.8514326894217,33.5137472036004,44.3376854858213,7.10365305156106,"49"
"25",10001,"Dictum Ltd",2016-12-31,194.596693530163,93.6193822079519,100.977311322211,0.673924470242922,"49"
"26",10001,"Dictum Ltd",2010-12-31,142.263582493831,77.2458718612036,65.0177106326274,5.42744692664463,"49"
"27",10001,"Dictum Ltd",2011-12-31,156.405047483733,73.3203677868822,83.084679696851,5.33045927237209,"49"
"28",10001,"Dictum Ltd",2012-12-31,174.843417690941,73.3068447966718,101.536572894269,3.51398858309528,"49"
"29",10001,"Dictum Ltd",2013-12-31,199.175983377768,99.0059767352046,100.170006642564,6.51393284178763,"49"
"30",10001,"Dictum Ltd",2014-12-31,219.345300615715,100.570229499183,118.775071116532,4.04611792572448,"49"
"31",10001,"Dictum Ltd",2015-12-31,195.146499210587,91.832886616972,103.313612593615,4.99969739991512,"49"
"32",10002,"Aenean Eget Inc.",1994-12-31,148.470937726766,36.1081181485321,112.362819578234,-0.111835172825673,"60"
"33",10002,"Aenean Eget Inc.",1995-12-31,288.271043996386,23.2543411249266,265.016702871459,5.1835532916639,"60"
"34",10002,"Aenean Eget Inc.",1996-12-31,553.016202479902,43.244731475266,509.771471004636,0.854277448110883,"60"
"35",10002,"Aenean Eget Inc.",1997-12-31,444.174306220792,41.7026980205506,402.471608200242,5.55816309264836,"60"
"36",10002,"Aenean Eget Inc.",1998-12-31,378.838729430204,69.1160248435425,309.722704586661,6.4144298222648,"60"
"37",10002,"Aenean Eget Inc.",1993-12-31,264.722450293134,6.69753400449355,258.024916288641,-1.12139002058936,"60"
"38",10002,"Aenean Eget Inc.",1999-12-31,567.185956787196,67.0146468202645,500.171309966931,8.78389498508764,"60"
"39",10002,"Aenean Eget Inc.",2000-12-31,584.782218282166,60.8433086210116,523.938909661154,7.48107424691898,"60"
"40",10002,"Aenean Eget Inc.",2001-12-31,563.928940252879,80.6025181021375,483.326422150741,2.39195555640206,"60"
"41",10002,"Aenean Eget Inc.",2002-12-31,604.023693500765,71.5139253763145,532.50976812445,8.07380941777838,"60"
"42",10002,"Aenean Eget Inc.",2003-12-31,1179.9085578065,108.997036333834,1070.91152147266,3.71659194151145,"60"
"43",10002,"Aenean Eget Inc.",2004-12-31,1084.41378029291,117.044995383752,967.368784909159,11.6952730436205,"60"
"44",10002,"Aenean Eget Inc.",2005-12-31,1352.38059105338,116.507428572077,1235.8731624813,10.6761305807783,"60"
"45",10002,"Aenean Eget Inc.",2006-12-31,1210.65177657755,143.439546889005,1067.21222968855,14.3349662138822,"60"
"46",10002,"Aenean Eget Inc.",2007-12-31,2234.43679171609,248.962939776606,1985.47385193949,13.7471006123802,"60"
"47",10002,"Aenean Eget Inc.",2008-12-31,2079.60086331324,296.614679152489,1782.98618416075,0.91133602664815,"60"
"48",10002,"Aenean Eget Inc.",2009-12-31,1932.92072327824,153.826827345723,1779.09389593252,-124.050575568007,"60"
"49",10002,"Aenean Eget Inc.",2010-12-31,2136.18627203368,175.577114250096,1960.60915778359,9.07419823275919,"60"
"50",10002,"Aenean Eget Inc.",2011-12-31,1952.87214967849,120.552492259345,1832.31965741914,-52.798485286479,"60"
"51",10025,"Dapibus Quam Ltd",1985-10-31,23.0443202832007,9.02607522110442,14.0182450620963,3.82842027028446,"30"
"52",10025,"Dapibus Quam Ltd",1986-10-31,51.0867119490989,18.7868782110146,32.2998337380844,6.32539003455693,"30"
"53",10025,"Dapibus Quam Ltd",1987-10-31,25.5718729000971,19.954462564093,5.61741033600413,0.765835723677312,"30"
"54",10025,"Dapibus Quam Ltd",1988-10-31,32.1745281825985,25.1408558197122,7.03367236288637,4.34546073888017,"30"
"55",10025,"Dapibus Quam Ltd",1989-10-31,63.5035558480633,35.0088925766943,28.494663271369,2.58310896742792,"30"
"56",10025,"Dapibus Quam Ltd",1990-10-31,68.7587160217652,36.7268505532564,32.0318654685088,5.440469025537,"30"
"57",10025,"Dapibus Quam Ltd",1991-10-31,107.431966933031,40.7424918090911,66.6894751239397,5.37374886753833,"30"
"58",10025,"Dapibus Quam Ltd",1992-10-31,78.8362684239192,45.4154084099899,33.4208600139292,3.43791628351598,"30"
"59",10025,"Dapibus Quam Ltd",1993-10-31,54.5638697176213,46.8353548772306,7.7285148403907,5.25223668839993,"30"
"60",10025,"Dapibus Quam Ltd",1994-10-31,131.487998580618,60.9895547000528,70.4984438805655,13.2565237571057,"30"
"61",10025,"Dapibus Quam Ltd",1995-10-31,152.86916758043,16.7531137469669,136.116053833463,12.7054018690152,"30"
"62",10025,"Dapibus Quam Ltd",1996-10-31,625.838707458607,95.0886610702658,530.750046388341,3.10236378283832,"30"
"63",10025,"Dapibus Quam Ltd",1997-10-31,623.656898327112,91.2286954268363,532.428202900276,11.6486435518623,"30"
"64",10025,"Dapibus Quam Ltd",1998-10-31,595.00291758927,87.7574149956098,507.24550259366,2.77878491419376,"30"
"65",10025,"Dapibus Quam Ltd",1999-10-31,508.484080848804,68.2615139259166,440.222566922887,-15.2683275391468,"30"
"66",10025,"Dapibus Quam Ltd",2000-10-31,458.354003731255,50.9687100473536,407.385293683901,-1.79387722983186,"30"
"67",10025,"Dapibus Quam Ltd",2001-10-31,447.000605700142,64.6066014692044,382.394004230937,-5.65205723150731,"30"
"68",10025,"Dapibus Quam Ltd",2002-10-31,458.046163225967,65.2254266548013,392.820736571166,-1.80492234369066,"30"
"69",10025,"Dapibus Quam Ltd",2003-10-31,469.154615235675,53.469730194735,415.68488504094,-23.0520972828387,"30"
"70",10025,"Dapibus Quam Ltd",2004-10-31,455.27905458967,49.7729857543655,405.506068835304,-16.6756388655496,"30"
"71",10025,"Dapibus Quam Ltd",2005-10-31,314.301055611955,5.40985161148826,308.891204000467,-52.0259397476174,"30"
